molecule,dalpha,dbeta
dsgdb9nsd_033724,0.0,1.9
dsgdb9nsd_010897,0.0,1.8
dsgdb9nsd_010897,0.0,1.9
dsgdb9nsd_010897,0.0,1.8
dsgdb9nsd_010897,0.1,1.9
dsgdb9nsd_010897,0.0,1.8
dsgdb9nsd_010897,0.0,1.9
dsgdb9nsd_010897,0.0,1.8
dsgdb9nsd_010897,0.0,1.8
dsgdb9nsd_010897,0.0,1.3
dsgdb9nsd_010897,0.0,1.8
dsgdb9nsd_022359,0.0,0.9
dsgdb9nsd_022359,0.0,0.8
dsgdb9nsd_022359,0.0,0.8
dsgdb9nsd_022359,0.0,0.8
dsgdb9nsd_022359,0.0,0.8
dsgdb9nsd_022359,0.0,0.8
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_002134,0.0,1.0
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_002134,0.0,1.2
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_002134,0.0,1.1
dsgdb9nsd_029276,0.4,1.3
dsgdb9nsd_029276,0.4,1.3
dsgdb9nsd_029276,0.4,1.3
dsgdb9nsd_002824,0.5,1.3
dsgdb9nsd_002824,0.8,1.8
dsgdb9nsd_002824,0.8,1.8
dsgdb9nsd_002824,0.5,1.8
dsgdb9nsd_002824,0.8,1.8
dsgdb9nsd_002824,0.5,1.8
dsgdb9nsd_002824,0.5,1.8
dsgdb9nsd_002824,0.5,1.8
dsgdb9nsd_015983,0.0,1.1
dsgdb9nsd_015983,0.0,1.1
dsgdb9nsd_015983,0.0,1.1
dsgdb9nsd_015983,0.0,1.1
dsgdb9nsd_015983,0.0,1.1
dsgdb9nsd_015983,0.0,1.1
dsgdb9nsd_015983,0.0,1.0
dsgdb9nsd_056233,0.5,1.3
dsgdb9nsd_056233,0.5,0.1
dsgdb9nsd_056233,0.5,1.5
dsgdb9nsd_056233,1.0,1.1
dsgdb9nsd_056233,0.9,1.7
dsgdb9nsd_056233,0.5,1.7
dsgdb9nsd_056233,0.5,1.1
dsgdb9nsd_056233,0.5,1.1
dsgdb9nsd_056233,0.9,1.7
dsgdb9nsd_056233,0.8,1.8
dsgdb9nsd_056233,0.5,1.7
dsgdb9nsd_056233,0.5,1.1
dsgdb9nsd_056233,0.5,1.1
dsgdb9nsd_056233,0.5,1.7
dsgdb9nsd_015557,0.0,1.2
dsgdb9nsd_015557,0.0,1.8
dsgdb9nsd_015557,0.0,1.2
dsgdb9nsd_015557,0.0,1.8
dsgdb9nsd_015557,0.0,1.2
dsgdb9nsd_015557,0.0,1.2
dsgdb9nsd_015557,0.0,1.3
dsgdb9nsd_126075,1.1,0.6
dsgdb9nsd_126075,1.1,0.6
dsgdb9nsd_126075,1.1,0.6
dsgdb9nsd_126075,1.1,0.6
dsgdb9nsd_113065,1.4,1.4
dsgdb9nsd_113065,1.2,1.9
dsgdb9nsd_113065,1.2,1.4
dsgdb9nsd_113065,1.2,1.9
dsgdb9nsd_113065,1.3,0.2
dsgdb9nsd_113065,1.2,1.4
dsgdb9nsd_113065,1.2,1.4
dsgdb9nsd_113065,1.4,1.9
dsgdb9nsd_113065,1.2,0.0
dsgdb9nsd_113065,1.2,1.4
dsgdb9nsd_113065,1.2,1.9
dsgdb9nsd_113065,0.9,1.4
dsgdb9nsd_113065,1.3,0.2
dsgdb9nsd_113065,1.7,0.1
dsgdb9nsd_113065,1.2,1.4
dsgdb9nsd_113065,1.5,1.4
dsgdb9nsd_113065,1.2,1.4
dsgdb9nsd_113065,1.6,1.9
dsgdb9nsd_113065,1.2,1.9
dsgdb9nsd_128714,0.0,1.1
dsgdb9nsd_128714,0.0,1.1
dsgdb9nsd_128714,0.0,1.1
dsgdb9nsd_128714,0.0,1.1
dsgdb9nsd_004905,0.0,1.5
dsgdb9nsd_004905,0.0,1.5
dsgdb9nsd_004905,0.0,1.5
dsgdb9nsd_004905,0.0,1.5
dsgdb9nsd_004905,0.0,1.9
dsgdb9nsd_004905,0.0,1.5
dsgdb9nsd_004905,0.0,1.9
dsgdb9nsd_004166,0.0,1.9
dsgdb9nsd_004166,0.0,1.9
dsgdb9nsd_004166,0.0,1.9
dsgdb9nsd_003441,0.0,2.0
dsgdb9nsd_003441,0.0,2.0
dsgdb9nsd_062721,0.1,0.0
dsgdb9nsd_062721,0.1,0.0
dsgdb9nsd_062721,0.1,0.0
dsgdb9nsd_062721,0.1,0.0
dsgdb9nsd_062721,0.1,0.0
dsgdb9nsd_002155,0.0,1.8
dsgdb9nsd_002155,0.2,2.0
dsgdb9nsd_002155,0.0,1.9
dsgdb9nsd_002155,0.2,2.0
dsgdb9nsd_002155,0.0,1.9
dsgdb9nsd_002155,0.0,1.8
dsgdb9nsd_002155,0.2,2.0
dsgdb9nsd_002155,0.0,1.8
dsgdb9nsd_002155,0.0,1.9
dsgdb9nsd_002155,0.2,2.0
dsgdb9nsd_002155,0.2,2.0
dsgdb9nsd_002155,0.2,2.0
dsgdb9nsd_016093,0.0,1.4
dsgdb9nsd_016093,0.0,1.1
dsgdb9nsd_016093,0.0,1.2
dsgdb9nsd_016093,0.0,1.2
dsgdb9nsd_016093,0.0,0.9
dsgdb9nsd_016093,0.0,0.9
dsgdb9nsd_016093,0.0,0.9
dsgdb9nsd_016093,0.0,1.2
dsgdb9nsd_016093,0.0,0.9
dsgdb9nsd_072210,0.5,1.5
dsgdb9nsd_072210,0.5,1.3
dsgdb9nsd_072210,0.5,1.5
dsgdb9nsd_072210,0.5,1.3
dsgdb9nsd_072210,0.5,1.3
dsgdb9nsd_072210,0.5,1.5
dsgdb9nsd_072210,0.5,1.5
dsgdb9nsd_012552,0.0,0.7
dsgdb9nsd_012552,0.0,0.9
dsgdb9nsd_012552,0.0,1.1
dsgdb9nsd_012552,0.0,1.1
dsgdb9nsd_012552,0.0,1.0
dsgdb9nsd_012552,0.0,1.1
dsgdb9nsd_012552,0.0,0.5
dsgdb9nsd_012552,0.0,1.1
dsgdb9nsd_012552,0.0,1.1
dsgdb9nsd_040299,0.1,1.6
dsgdb9nsd_040299,0.1,0.4
dsgdb9nsd_040299,0.1,0.3
dsgdb9nsd_040299,0.1,0.7
dsgdb9nsd_040299,0.1,0.3
dsgdb9nsd_040299,0.1,0.4
dsgdb9nsd_040299,0.1,0.4
dsgdb9nsd_040299,0.1,1.4
dsgdb9nsd_040299,0.1,0.3
dsgdb9nsd_040299,0.1,1.3
dsgdb9nsd_040299,0.1,0.4
dsgdb9nsd_040299,0.1,0.4
dsgdb9nsd_040299,0.1,1.0
dsgdb9nsd_018588,0.7,2.0
dsgdb9nsd_018588,0.7,1.6
dsgdb9nsd_018588,0.7,2.0
dsgdb9nsd_018588,0.7,2.0
dsgdb9nsd_018588,0.7,2.0
dsgdb9nsd_018588,0.7,1.6
dsgdb9nsd_018588,0.7,2.0
dsgdb9nsd_018588,0.7,1.6
dsgdb9nsd_039149,0.4,0.2
dsgdb9nsd_039149,0.7,1.7
dsgdb9nsd_039149,0.0,1.2
dsgdb9nsd_039149,0.0,1.1
dsgdb9nsd_039149,0.0,0.7
dsgdb9nsd_039149,0.1,0.0
dsgdb9nsd_039149,0.4,0.3
dsgdb9nsd_039149,0.2,0.0
dsgdb9nsd_039149,0.0,1.1
dsgdb9nsd_039149,0.5,1.5
dsgdb9nsd_039149,0.3,0.2
dsgdb9nsd_039149,0.2,0.2
dsgdb9nsd_039149,0.2,1.1
dsgdb9nsd_039149,0.4,1.1
dsgdb9nsd_039149,0.3,0.0
dsgdb9nsd_075959,0.0,1.7
dsgdb9nsd_075959,0.0,1.9
dsgdb9nsd_075959,0.0,1.9
dsgdb9nsd_075959,0.0,1.7
dsgdb9nsd_075959,0.0,1.7
dsgdb9nsd_075959,0.0,1.9
dsgdb9nsd_075959,0.0,1.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_067735,0.0,0.8
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_002640,0.0,0.8
dsgdb9nsd_002640,0.0,0.8
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_002640,0.0,0.8
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_002640,0.0,0.8
dsgdb9nsd_002640,0.0,0.7
dsgdb9nsd_002640,0.0,1.3
dsgdb9nsd_002640,0.0,0.8
dsgdb9nsd_002640,0.0,1.2
dsgdb9nsd_000147,1.5,0.9
dsgdb9nsd_000147,1.2,1.3
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.2,1.3
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.9,1.2
dsgdb9nsd_000147,1.4,1.0
dsgdb9nsd_000147,1.4,0.0
dsgdb9nsd_000147,1.6,0.1
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.4,1.4
dsgdb9nsd_000147,1.4,1.7
dsgdb9nsd_000147,1.3,0.2
dsgdb9nsd_000147,1.4,1.2
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.2,1.9
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.2,1.0
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.4,1.8
dsgdb9nsd_000147,1.6,1.9
dsgdb9nsd_000147,1.4,0.4
dsgdb9nsd_000147,1.4,1.6
dsgdb9nsd_000147,1.4,0.1
dsgdb9nsd_000147,1.6,0.1
dsgdb9nsd_000147,1.6,0.1
dsgdb9nsd_000147,1.7,0.3
dsgdb9nsd_000147,2.0,2.0
dsgdb9nsd_000147,1.2,1.9
dsgdb9nsd_128830,0.0,1.6
dsgdb9nsd_128830,0.0,1.6
dsgdb9nsd_128830,0.0,1.6
dsgdb9nsd_128830,0.0,1.6
dsgdb9nsd_128830,0.0,1.6
dsgdb9nsd_020363,0.0,1.2
dsgdb9nsd_020363,0.0,1.2
dsgdb9nsd_020363,0.0,1.2
dsgdb9nsd_020363,0.0,1.1
dsgdb9nsd_020363,0.0,1.3
dsgdb9nsd_020363,0.0,1.2
dsgdb9nsd_020363,0.0,1.1
dsgdb9nsd_020363,0.0,1.2
dsgdb9nsd_020363,0.0,1.3
dsgdb9nsd_020363,0.0,1.2
dsgdb9nsd_093271,0.0,1.2
dsgdb9nsd_093271,0.0,1.2
dsgdb9nsd_093271,0.0,1.2
dsgdb9nsd_093271,0.0,1.3
dsgdb9nsd_000239,1.3,0.1
dsgdb9nsd_000239,1.4,0.3
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,0.7,1.3
dsgdb9nsd_000239,1.3,0.5
dsgdb9nsd_000239,1.3,1.3
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,1.2,0.2
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,1.1,1.1
dsgdb9nsd_000239,0.8,0.2
dsgdb9nsd_000239,1.0,0.2
dsgdb9nsd_000239,0.8,1.4
dsgdb9nsd_000239,1.3,2.0
dsgdb9nsd_000239,1.1,0.6
dsgdb9nsd_000239,1.3,0.7
dsgdb9nsd_000239,1.2,1.9
dsgdb9nsd_000239,1.3,1.4
dsgdb9nsd_000239,1.3,0.2
dsgdb9nsd_000239,1.3,0.0
dsgdb9nsd_000239,1.5,0.2
dsgdb9nsd_000239,1.3,1.0
dsgdb9nsd_016937,0.0,0.9
dsgdb9nsd_016937,0.0,1.1
dsgdb9nsd_016937,0.0,0.9
dsgdb9nsd_016937,0.0,1.1
dsgdb9nsd_019185,0.7,0.5
dsgdb9nsd_019185,1.0,0.5
dsgdb9nsd_019185,1.1,0.6
dsgdb9nsd_019185,1.1,1.2
dsgdb9nsd_019185,0.7,0.5
dsgdb9nsd_019185,0.7,0.5
dsgdb9nsd_019185,0.7,0.2
dsgdb9nsd_019185,1.0,0.5
dsgdb9nsd_019185,1.0,0.5
dsgdb9nsd_019185,1.1,0.6
dsgdb9nsd_129651,0.2,0.0
dsgdb9nsd_129651,0.5,1.7
dsgdb9nsd_129651,0.2,1.0
dsgdb9nsd_129651,0.3,1.8
dsgdb9nsd_129651,0.5,1.5
dsgdb9nsd_129651,0.4,1.1
dsgdb9nsd_003693,0.0,0.8
dsgdb9nsd_003693,0.0,0.8
dsgdb9nsd_003693,0.0,0.8
dsgdb9nsd_039956,0.0,1.1
dsgdb9nsd_039956,0.0,1.1
dsgdb9nsd_039956,0.0,1.1
dsgdb9nsd_012626,0.0,0.7
dsgdb9nsd_012626,0.0,0.3
dsgdb9nsd_012626,0.0,0.3
dsgdb9nsd_012626,0.0,0.3
dsgdb9nsd_099007,0.7,0.7
dsgdb9nsd_099007,1.0,1.1
dsgdb9nsd_099007,1.1,1.0
dsgdb9nsd_099007,1.0,0.8
dsgdb9nsd_099007,1.0,1.1
dsgdb9nsd_099007,1.0,1.8
dsgdb9nsd_099007,0.9,1.8
dsgdb9nsd_099007,1.0,1.1
dsgdb9nsd_099007,0.7,1.8
dsgdb9nsd_099007,1.0,0.4
dsgdb9nsd_099007,0.7,1.8
dsgdb9nsd_099007,0.7,1.8
dsgdb9nsd_099007,0.7,1.8
dsgdb9nsd_099007,1.2,1.9
dsgdb9nsd_099007,0.7,0.4
dsgdb9nsd_099007,0.9,1.8
dsgdb9nsd_099007,0.7,1.8
dsgdb9nsd_099007,0.9,1.8
dsgdb9nsd_002793,1.2,1.3
dsgdb9nsd_002793,1.2,0.7
dsgdb9nsd_002793,1.2,1.9
dsgdb9nsd_002793,1.2,1.3
dsgdb9nsd_002793,1.2,1.1
dsgdb9nsd_002793,1.2,1.6
dsgdb9nsd_002793,1.2,1.3
dsgdb9nsd_002793,1.2,1.3
dsgdb9nsd_002793,1.2,0.9
dsgdb9nsd_020402,0.0,1.2
dsgdb9nsd_020402,0.0,1.2
dsgdb9nsd_020402,0.0,1.2
dsgdb9nsd_020402,0.0,1.2
dsgdb9nsd_085842,0.0,0.3
dsgdb9nsd_085842,0.0,0.3
dsgdb9nsd_085842,0.0,0.3
dsgdb9nsd_085842,0.0,0.3
dsgdb9nsd_085842,0.0,0.3
dsgdb9nsd_085842,0.0,0.3
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_020890,0.0,0.7
dsgdb9nsd_020890,0.0,0.7
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_020890,0.0,0.7
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_020890,0.0,0.8
dsgdb9nsd_014136,0.3,1.2
dsgdb9nsd_014136,0.3,1.2
dsgdb9nsd_014136,0.3,1.2
dsgdb9nsd_014136,0.3,1.2
dsgdb9nsd_032883,0.0,2.0
dsgdb9nsd_023751,0.3,0.0
dsgdb9nsd_023751,0.3,0.2
dsgdb9nsd_023751,0.3,0.0
dsgdb9nsd_023751,0.3,0.0
dsgdb9nsd_023751,0.3,0.2
dsgdb9nsd_023751,0.3,0.0
dsgdb9nsd_023751,0.3,0.0
dsgdb9nsd_002849,0.0,1.9
dsgdb9nsd_002849,0.0,1.9
dsgdb9nsd_020848,0.0,0.4
dsgdb9nsd_020848,0.0,0.4
dsgdb9nsd_020848,0.0,0.4
dsgdb9nsd_020848,0.0,0.4
dsgdb9nsd_017878,0.0,1.9
dsgdb9nsd_017878,0.0,1.7
dsgdb9nsd_017878,0.0,1.9
dsgdb9nsd_017878,0.0,1.9
dsgdb9nsd_017878,0.0,1.9
dsgdb9nsd_017878,0.0,1.9
dsgdb9nsd_049543,0.0,1.8
dsgdb9nsd_049543,0.0,1.8
dsgdb9nsd_049543,0.0,1.9
dsgdb9nsd_049543,0.0,1.9
dsgdb9nsd_049543,0.0,1.8
dsgdb9nsd_049543,0.0,1.8
dsgdb9nsd_049543,0.0,1.8
dsgdb9nsd_049543,0.0,1.8
dsgdb9nsd_017968,0.0,0.4
dsgdb9nsd_017968,0.0,0.4
dsgdb9nsd_067874,0.0,0.7
dsgdb9nsd_067874,0.0,0.7
dsgdb9nsd_067874,0.0,0.7
dsgdb9nsd_067874,0.0,0.7
dsgdb9nsd_067874,0.0,0.7
dsgdb9nsd_108170,0.0,1.8
dsgdb9nsd_108170,0.0,1.7
dsgdb9nsd_108170,0.0,1.8
dsgdb9nsd_069160,1.1,1.9
dsgdb9nsd_069160,0.8,1.1
dsgdb9nsd_069160,0.8,1.1
dsgdb9nsd_069160,0.8,1.1
dsgdb9nsd_069160,1.1,1.9
dsgdb9nsd_069160,0.8,0.2
dsgdb9nsd_069160,0.8,0.5
dsgdb9nsd_069160,1.1,1.9
dsgdb9nsd_015665,0.0,1.2
dsgdb9nsd_015665,0.0,1.3
dsgdb9nsd_015665,0.0,1.2
dsgdb9nsd_015665,0.0,1.0
dsgdb9nsd_015665,0.0,1.2
dsgdb9nsd_002780,1.2,1.9
dsgdb9nsd_002780,1.2,1.8
dsgdb9nsd_002780,1.5,1.0
dsgdb9nsd_002780,1.6,0.6
dsgdb9nsd_002780,1.2,2.0
dsgdb9nsd_002780,1.2,1.0
dsgdb9nsd_002780,1.2,1.9
dsgdb9nsd_002780,1.2,1.0
dsgdb9nsd_002780,1.2,1.3
dsgdb9nsd_002780,1.2,1.7
dsgdb9nsd_002780,1.2,0.0
dsgdb9nsd_002780,1.2,1.0
dsgdb9nsd_002780,1.2,1.0
dsgdb9nsd_002780,1.4,1.5
dsgdb9nsd_002780,1.2,0.1
dsgdb9nsd_002780,1.2,1.0
dsgdb9nsd_007908,0.0,1.0
dsgdb9nsd_007908,0.0,1.1
dsgdb9nsd_007908,0.0,1.1
dsgdb9nsd_007908,0.0,1.1
dsgdb9nsd_032613,0.0,0.9
dsgdb9nsd_032613,0.0,1.2
dsgdb9nsd_032613,0.0,1.2
dsgdb9nsd_032613,0.0,0.9
dsgdb9nsd_032613,0.0,0.9
dsgdb9nsd_032613,0.0,0.9
dsgdb9nsd_032613,0.0,1.2
dsgdb9nsd_032613,0.0,0.9
dsgdb9nsd_031522,0.0,1.7
dsgdb9nsd_031522,0.0,1.7
dsgdb9nsd_031522,0.0,1.7
dsgdb9nsd_031522,0.0,1.7
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_001908,0.0,0.9
dsgdb9nsd_001908,0.0,1.0
dsgdb9nsd_001908,0.0,1.2
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_001908,0.0,1.1
dsgdb9nsd_021151,0.0,1.3
dsgdb9nsd_021151,0.0,1.8
dsgdb9nsd_021151,0.0,1.3
dsgdb9nsd_021151,0.0,1.8
dsgdb9nsd_021151,0.0,1.8
dsgdb9nsd_021151,0.0,1.8
dsgdb9nsd_021151,0.0,1.3
dsgdb9nsd_021151,0.0,1.8
dsgdb9nsd_017713,0.0,1.1
dsgdb9nsd_017713,0.0,1.2
dsgdb9nsd_017713,0.0,1.1
dsgdb9nsd_017713,0.0,0.9
dsgdb9nsd_017713,0.0,0.9
dsgdb9nsd_017713,0.0,0.9
dsgdb9nsd_017713,0.0,0.9
dsgdb9nsd_017713,0.0,0.9
dsgdb9nsd_017713,0.0,1.2
dsgdb9nsd_017713,0.0,1.2
dsgdb9nsd_017713,0.0,0.9
dsgdb9nsd_003364,0.0,1.2
dsgdb9nsd_003364,0.0,1.2
dsgdb9nsd_003364,0.0,1.3
dsgdb9nsd_003364,0.0,1.2
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.0,1.9
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.1,1.9
dsgdb9nsd_000424,0.0,1.9
dsgdb9nsd_044923,0.8,2.0
dsgdb9nsd_044923,0.8,2.0
dsgdb9nsd_013865,0.0,0.3
dsgdb9nsd_013865,0.0,0.3
dsgdb9nsd_013865,0.0,0.3
dsgdb9nsd_013865,0.0,0.5
dsgdb9nsd_013865,0.0,0.3
dsgdb9nsd_017053,0.0,0.9
dsgdb9nsd_017053,0.0,0.9
dsgdb9nsd_017053,0.0,1.2
dsgdb9nsd_017053,0.0,0.9
dsgdb9nsd_017053,0.0,1.3
dsgdb9nsd_017053,0.0,0.9
dsgdb9nsd_017053,0.0,1.1
dsgdb9nsd_017053,0.0,0.9
dsgdb9nsd_017053,0.0,0.9
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_002159,0.0,1.2
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_002159,0.0,1.0
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_002159,0.0,1.1
dsgdb9nsd_000611,1.2,1.6
dsgdb9nsd_000611,0.8,1.8
dsgdb9nsd_000611,1.0,0.2
dsgdb9nsd_000611,1.5,1.1
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,0.8,0.1
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,1.0,0.0
dsgdb9nsd_000611,1.1,0.6
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,1.0,1.4
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,0.9,1.8
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,1.1,0.6
dsgdb9nsd_000611,1.6,0.6
dsgdb9nsd_000611,1.1,0.6
dsgdb9nsd_000611,0.8,1.8
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,1.1,1.2
dsgdb9nsd_000611,1.0,1.6
dsgdb9nsd_000611,1.7,0.3
dsgdb9nsd_000611,1.2,1.9
dsgdb9nsd_000611,1.0,0.1
dsgdb9nsd_000611,1.0,1.2
dsgdb9nsd_000611,0.8,2.0
dsgdb9nsd_000611,1.4,1.6
dsgdb9nsd_000611,1.3,0.2
dsgdb9nsd_004117,0.0,0.7
dsgdb9nsd_004117,0.0,0.9
dsgdb9nsd_004117,0.0,0.7
dsgdb9nsd_004117,0.0,0.7
dsgdb9nsd_004117,0.0,0.7
dsgdb9nsd_004117,0.0,0.7
dsgdb9nsd_020801,0.0,0.7
dsgdb9nsd_020801,0.0,0.7
dsgdb9nsd_020801,0.0,0.7
dsgdb9nsd_020801,0.0,0.7
dsgdb9nsd_020801,0.0,0.8
dsgdb9nsd_021551,0.0,1.2
dsgdb9nsd_021551,0.0,1.2
dsgdb9nsd_021551,0.0,1.4
dsgdb9nsd_021551,0.0,1.2
dsgdb9nsd_021551,0.0,1.1
dsgdb9nsd_028898,0.0,1.6
dsgdb9nsd_028898,0.0,1.6
dsgdb9nsd_002197,0.0,1.1
dsgdb9nsd_002197,0.0,0.8
dsgdb9nsd_002197,0.0,1.1
dsgdb9nsd_002197,0.0,0.9
dsgdb9nsd_002197,0.0,1.1
dsgdb9nsd_002197,0.0,0.8
dsgdb9nsd_002197,0.0,1.1
dsgdb9nsd_002197,0.0,1.1
dsgdb9nsd_002197,0.0,0.8
dsgdb9nsd_002197,0.0,1.2
dsgdb9nsd_002197,0.0,0.8
dsgdb9nsd_002197,0.0,0.8
dsgdb9nsd_002197,0.0,1.1
dsgdb9nsd_054061,0.0,1.1
dsgdb9nsd_054061,0.0,1.1
dsgdb9nsd_054061,0.0,1.1
dsgdb9nsd_054061,0.0,1.1
dsgdb9nsd_054061,0.0,1.2
dsgdb9nsd_054061,0.0,1.1
dsgdb9nsd_129663,0.0,1.2
dsgdb9nsd_129663,0.0,1.2
dsgdb9nsd_129663,0.0,1.4
dsgdb9nsd_129663,0.0,1.2
dsgdb9nsd_129663,0.0,1.2
dsgdb9nsd_129663,0.0,1.2
dsgdb9nsd_129663,0.0,1.2
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,1.3,0.2
dsgdb9nsd_002601,0.9,0.0
dsgdb9nsd_002601,1.2,0.7
dsgdb9nsd_002601,1.1,0.8
dsgdb9nsd_002601,1.2,1.9
dsgdb9nsd_002601,1.5,1.4
dsgdb9nsd_002601,1.2,1.7
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,1.2,1.9
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,1.4,1.9
dsgdb9nsd_002601,0.9,1.0
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,1.2,1.3
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,1.2,1.9
dsgdb9nsd_002601,1.2,1.9
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,0.9,0.8
dsgdb9nsd_002601,1.3,0.2
dsgdb9nsd_002601,0.9,0.3
dsgdb9nsd_002601,1.2,1.0
dsgdb9nsd_016942,0.7,1.6
dsgdb9nsd_016942,0.7,1.8
dsgdb9nsd_016942,0.7,2.0
dsgdb9nsd_016942,0.7,1.6
dsgdb9nsd_016942,0.7,0.1
dsgdb9nsd_016942,1.0,1.6
dsgdb9nsd_016942,0.7,1.6
dsgdb9nsd_016942,0.7,1.6
dsgdb9nsd_016942,0.7,1.6
dsgdb9nsd_016942,1.2,1.9
dsgdb9nsd_003753,0.8,2.0
dsgdb9nsd_003753,1.0,1.5
dsgdb9nsd_003753,0.8,0.2
dsgdb9nsd_003753,0.8,1.5
dsgdb9nsd_116061,0.0,1.2
dsgdb9nsd_116061,0.0,1.2
dsgdb9nsd_116061,0.0,1.2
dsgdb9nsd_116061,0.0,1.2
dsgdb9nsd_068062,0.2,0.8
dsgdb9nsd_068062,0.2,0.8
dsgdb9nsd_068062,0.2,0.8
dsgdb9nsd_129926,0.0,1.2
dsgdb9nsd_129926,0.0,1.2
dsgdb9nsd_129926,0.0,1.3
dsgdb9nsd_129926,0.0,1.2
dsgdb9nsd_129926,0.0,1.2
dsgdb9nsd_129926,0.0,1.1
dsgdb9nsd_129926,0.0,1.2
dsgdb9nsd_013594,0.0,1.2
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_000203,0.0,0.0
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_002668,0.5,0.1
dsgdb9nsd_126209,0.8,1.2
dsgdb9nsd_126209,0.8,1.2
dsgdb9nsd_126209,0.8,1.2
dsgdb9nsd_126209,0.8,1.2
dsgdb9nsd_020582,0.0,2.0
dsgdb9nsd_037208,0.6,0.0
dsgdb9nsd_037208,0.6,0.0
dsgdb9nsd_037208,0.6,0.0
dsgdb9nsd_037208,0.6,0.0
dsgdb9nsd_084281,0.0,0.3
dsgdb9nsd_084281,0.0,0.3
dsgdb9nsd_084281,0.0,0.3
dsgdb9nsd_084281,0.0,0.1
dsgdb9nsd_084281,0.0,0.1
